first-name,organization-name,annual-salary,pay-rate,system,regular-earnings,overtime-earning,other-earnings,ytd-gross
500,26,3,0,1,0,0,0,0
277,26,3,0,1,0,0,0,0
77,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
32,26,2,0,1,0,0,0,0
34,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
346,26,2,0,1,0,0,0,0
124,26,2,0,1,0,0,0,0
220,26,2,0,1,0,0,0,0
490,26,3,0,1,0,0,0,0
461,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
180,26,2,0,1,0,0,0,0
260,26,2,0,1,0,0,0,0
326,26,2,0,1,0,0,0,0
275,26,2,0,1,0,0,0,0
362,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
416,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
34,26,2,0,1,0,0,0,0
94,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
476,26,2,0,1,0,0,0,0
331,26,3,0,1,0,0,0,0
394,26,2,0,1,0,0,0,0
455,26,2,0,1,0,0,0,0
11,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
490,26,3,0,1,0,0,0,0
38,26,3,0,1,0,0,0,0
111,26,1,0,1,0,0,0,0
275,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
213,26,2,0,1,0,0,0,0
116,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
25,26,2,0,1,0,0,0,0
246,26,2,0,1,0,0,0,0
402,26,2,0,1,0,0,0,0
398,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
353,26,2,0,1,0,0,0,0
221,26,2,0,1,0,0,0,0
275,26,2,0,1,0,0,0,0
346,26,2,0,1,0,0,0,0
216,26,1,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
142,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
175,26,2,0,1,0,0,0,0
394,26,2,0,1,0,0,0,0
94,26,2,0,1,0,0,0,0
494,26,2,0,1,0,0,0,0
431,26,2,0,1,0,0,0,0
23,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
447,26,4,0,1,0,0,0,0
381,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
241,26,3,0,1,0,0,0,0
213,26,3,0,1,0,0,0,0
441,26,2,0,1,0,0,0,0
217,26,3,0,1,0,0,0,0
293,26,2,0,1,0,0,0,0
344,26,3,0,1,0,0,0,0
115,26,3,0,1,0,0,0,0
161,26,2,0,1,0,0,0,0
385,26,2,0,1,0,0,0,0
128,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
483,26,1,0,1,0,0,0,0
146,26,3,0,1,0,0,0,0
84,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
123,26,2,0,1,0,0,0,0
160,26,2,0,1,0,0,0,0
333,26,3,0,1,0,0,0,0
326,26,3,0,1,0,0,0,0
423,26,2,0,1,0,0,0,0
84,26,2,0,1,0,0,0,0
270,26,2,0,1,0,0,0,0
216,26,2,0,1,0,0,0,0
260,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
226,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
365,26,2,0,1,0,0,0,0
344,26,2,0,1,0,0,0,0
111,26,3,0,1,0,0,0,0
246,26,2,0,1,0,0,0,0
297,26,2,0,1,0,0,0,0
246,26,3,0,1,0,0,0,0
166,26,2,0,1,0,0,0,0
277,26,3,0,1,0,0,0,0
420,26,2,0,1,0,0,0,0
371,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
182,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
263,26,3,0,1,0,0,0,0
162,26,2,0,1,0,0,0,0
461,26,2,0,1,0,0,0,0
8,26,2,0,1,0,0,0,0
412,26,2,0,1,0,0,0,0
109,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
220,26,3,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
156,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
54,26,2,0,1,0,0,0,0
459,26,4,0,1,0,0,0,0
485,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
61,26,4,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
124,26,2,0,1,0,0,0,0
350,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
385,26,2,0,1,0,0,0,0
140,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
340,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
320,26,2,0,1,0,0,0,0
45,26,2,0,1,0,0,0,0
350,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
333,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
459,26,2,0,1,0,0,0,0
220,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
123,26,2,0,1,0,0,0,0
213,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
258,26,2,0,1,0,0,0,0
228,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
214,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
218,26,2,0,1,0,0,0,0
241,26,2,0,1,0,0,0,0
246,26,2,0,1,0,0,0,0
60,26,2,0,1,0,0,0,0
107,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
45,26,2,0,1,0,0,0,0
279,26,3,0,1,0,0,0,0
498,26,2,0,1,0,0,0,0
460,26,2,0,1,0,0,0,0
318,26,2,0,1,0,0,0,0
333,26,2,0,1,0,0,0,0
371,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
322,26,2,0,1,0,0,0,0
246,26,2,0,1,0,0,0,0
210,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
175,26,2,0,1,0,0,0,0
176,26,2,0,1,0,0,0,0
370,26,2,0,1,0,0,0,0
175,26,2,0,1,0,0,0,0
183,26,3,0,1,0,0,0,0
174,26,3,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
332,26,2,0,1,0,0,0,0
206,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
334,26,3,0,1,0,0,0,0
43,26,1,0,1,0,0,0,0
64,26,2,0,1,0,0,0,0
111,26,2,0,1,0,0,0,0
103,26,5,0,1,0,0,0,0
488,26,3,0,1,0,0,0,0
500,26,4,0,1,0,0,0,0
156,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
213,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
445,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
391,26,3,0,1,0,0,0,0
494,26,3,0,1,0,0,0,0
394,26,3,0,1,0,0,0,0
171,26,2,0,1,0,0,0,0
213,26,3,0,1,0,0,0,0
268,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
393,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
489,26,3,0,1,0,0,0,0
494,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
394,26,3,0,1,0,0,0,0
93,26,2,0,1,0,0,0,0
241,26,3,0,1,0,0,0,0
191,26,3,0,1,0,0,0,0
213,26,2,0,1,0,0,0,0
476,26,3,0,1,0,0,0,0
466,26,3,0,1,0,0,0,0
396,26,3,0,1,0,0,0,0
269,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
85,26,2,0,1,0,0,0,0
217,26,2,0,1,0,0,0,0
441,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
132,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,4,0,1,0,0,0,0
108,26,4,0,1,0,0,0,0
369,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
213,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
277,26,2,0,1,0,0,0,0
451,26,2,0,1,0,0,0,0
494,26,2,0,1,0,0,0,0
459,26,3,0,1,0,0,0,0
402,26,3,0,1,0,0,0,0
241,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
161,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
64,26,2,0,1,0,0,0,0
241,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
474,26,3,0,1,0,0,0,0
159,26,3,0,1,0,0,0,0
475,26,2,0,1,0,0,0,0
371,26,2,0,1,0,0,0,0
500,26,5,0,1,0,0,0,0
383,26,2,0,1,0,0,0,0
490,26,2,0,1,0,0,0,0
389,26,3,0,1,0,0,0,0
346,26,2,0,1,0,0,0,0
494,26,2,0,1,0,0,0,0
203,26,3,0,1,0,0,0,0
394,26,2,0,1,0,0,0,0
346,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
60,26,2,0,1,0,0,0,0
419,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
416,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
213,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
274,26,2,0,1,0,0,0,0
253,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
450,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
494,26,3,0,1,0,0,0,0
112,26,2,0,1,0,0,0,0
188,26,2,0,1,0,0,0,0
340,26,2,0,1,0,0,0,0
141,26,3,0,1,0,0,0,0
184,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
111,26,2,0,1,0,0,0,0
115,26,3,0,1,0,0,0,0
371,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
469,26,2,0,1,0,0,0,0
261,26,2,0,1,0,0,0,0
339,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
491,26,3,0,1,0,0,0,0
69,26,2,0,1,0,0,0,0
213,26,3,0,1,0,0,0,0
36,26,2,0,1,0,0,0,0
202,26,2,0,1,0,0,0,0
335,26,2,0,1,0,0,0,0
109,26,3,0,1,0,0,0,0
460,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
394,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
372,26,3,0,1,0,0,0,0
346,26,2,0,1,0,0,0,0
340,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
386,26,2,0,1,0,0,0,0
475,26,2,0,1,0,0,0,0
391,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
232,26,3,0,1,0,0,0,0
44,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
94,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
277,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
115,26,2,0,1,0,0,0,0
498,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
241,26,2,0,1,0,0,0,0
241,26,0,0,1,0,0,0,0
461,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
220,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
126,26,2,0,1,0,0,0,0
123,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
275,26,2,0,1,0,0,0,0
494,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
175,26,2,0,1,0,0,0,0
55,26,2,0,1,0,0,0,0
0,26,2,0,1,0,0,0,0
233,26,2,0,1,0,0,0,0
478,26,2,0,1,0,0,0,0
371,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
483,26,3,0,1,0,0,0,0
147,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
123,26,2,0,1,0,0,0,0
149,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
70,26,3,0,1,0,0,0,0
209,26,3,0,1,0,0,0,0
261,26,2,0,1,0,0,0,0
416,26,2,0,1,0,0,0,0
344,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
371,26,3,0,1,0,0,0,0
418,26,4,0,1,0,0,0,0
127,26,2,0,1,0,0,0,0
483,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
344,26,3,0,1,0,0,0,0
290,26,5,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
175,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
89,26,3,0,1,0,0,0,0
45,26,2,0,1,0,0,0,0
60,26,4,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
278,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,6,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
394,26,3,0,1,0,0,0,0
466,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
241,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
419,26,2,0,1,0,0,0,0
31,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
96,26,2,0,1,0,0,0,0
246,26,3,0,1,0,0,0,0
416,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
459,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
8,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
94,26,3,0,1,0,0,0,0
246,26,3,0,1,0,0,0,0
34,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
160,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,1,0,1,0,0,0,0
23,26,2,0,1,0,0,0,0
135,26,2,0,1,0,0,0,0
152,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
246,26,2,0,1,0,0,0,0
241,26,3,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
13,26,2,0,1,0,0,0,0
399,26,3,0,1,0,0,0,0
494,26,2,0,1,0,0,0,0
288,26,3,0,1,0,0,0,0
85,26,2,0,1,0,0,0,0
472,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
344,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
372,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
467,26,3,0,1,0,0,0,0
89,26,2,0,1,0,0,0,0
131,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
344,26,2,0,1,0,0,0,0
30,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
241,26,3,0,1,0,0,0,0
468,26,3,0,1,0,0,0,0
193,26,2,0,1,0,0,0,0
437,26,3,0,1,0,0,0,0
268,26,3,0,1,0,0,0,0
390,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
89,26,2,0,1,0,0,0,0
260,26,2,0,1,0,0,0,0
496,26,3,0,1,0,0,0,0
213,26,2,0,1,0,0,0,0
161,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
213,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
393,26,2,0,1,0,0,0,0
394,26,2,0,1,0,0,0,0
344,26,2,0,1,0,0,0,0
272,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
371,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
344,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
277,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
27,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
344,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
467,26,2,0,1,0,0,0,0
417,26,2,0,1,0,0,0,0
279,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
34,26,2,0,1,0,0,0,0
171,26,2,0,1,0,0,0,0
500,26,4,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
241,26,2,0,1,0,0,0,0
391,26,2,0,1,0,0,0,0
203,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
459,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
109,26,3,0,1,0,0,0,0
24,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
86,26,2,0,1,0,0,0,0
394,26,3,0,1,0,0,0,0
346,26,2,0,1,0,0,0,0
23,26,2,0,1,0,0,0,0
0,26,2,0,1,0,0,0,0
269,26,3,0,1,0,0,0,0
84,26,2,0,1,0,0,0,0
41,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
220,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
133,26,2,0,1,0,0,0,0
362,26,2,0,1,0,0,0,0
494,26,2,0,1,0,0,0,0
15,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
330,26,3,0,1,0,0,0,0
0,26,2,0,1,0,0,0,0
25,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
385,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
333,26,2,0,1,0,0,0,0
258,26,2,0,1,0,0,0,0
183,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
94,26,3,0,1,0,0,0,0
470,26,2,0,1,0,0,0,0
65,26,2,0,1,0,0,0,0
176,26,2,0,1,0,0,0,0
60,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
56,26,2,0,1,0,0,0,0
161,26,2,0,1,0,0,0,0
277,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
371,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
379,26,2,0,1,0,0,0,0
241,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
123,26,3,0,1,0,0,0,0
344,26,2,0,1,0,0,0,0
369,26,2,0,1,0,0,0,0
195,26,3,0,1,0,0,0,0
151,26,2,0,1,0,0,0,0
57,26,2,0,1,0,0,0,0
217,26,2,0,1,0,0,0,0
262,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
60,26,4,0,1,0,0,0,0
377,26,3,0,1,0,0,0,0
275,26,3,0,1,0,0,0,0
178,26,3,0,1,0,0,0,0
43,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
34,26,3,0,1,0,0,0,0
344,26,0,0,1,0,0,0,0
302,26,2,0,1,0,0,0,0
43,26,2,0,1,0,0,0,0
490,26,2,0,1,0,0,0,0
43,26,3,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
152,26,2,0,1,0,0,0,0
486,26,4,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
323,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
34,26,3,0,1,0,0,0,0
280,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
59,26,4,0,1,0,0,0,0
487,26,2,0,1,0,0,0,0
74,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
123,26,3,0,1,0,0,0,0
327,26,3,0,1,0,0,0,0
364,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
403,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
228,26,2,0,1,0,0,0,0
94,26,2,0,1,0,0,0,0
330,26,4,0,1,0,0,0,0
241,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
367,26,2,0,1,0,0,0,0
394,26,2,0,1,0,0,0,0
11,26,2,0,1,0,0,0,0
115,26,3,0,1,0,0,0,0
371,26,3,0,1,0,0,0,0
275,26,3,0,1,0,0,0,0
389,26,3,0,1,0,0,0,0
401,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
494,26,3,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
64,26,3,0,1,0,0,0,0
500,26,4,0,1,0,0,0,0
226,26,2,0,1,0,0,0,0
201,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
57,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
298,26,3,0,1,0,0,0,0
250,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
132,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
184,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
416,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
115,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
472,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
494,26,3,0,1,0,0,0,0
81,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
27,26,3,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
275,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
175,26,2,0,1,0,0,0,0
487,26,4,0,1,0,0,0,0
424,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
132,26,3,0,1,0,0,0,0
53,26,2,0,1,0,0,0,0
35,26,4,0,1,0,0,0,0
475,26,2,0,1,0,0,0,0
453,26,2,0,1,0,0,0,0
355,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
413,26,3,0,1,0,0,0,0
396,26,2,0,1,0,0,0,0
388,26,2,0,1,0,0,0,0
291,26,3,0,1,0,0,0,0
453,26,2,0,1,0,0,0,0
191,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
269,26,3,0,1,0,0,0,0
394,26,3,0,1,0,0,0,0
445,26,2,0,1,0,0,0,0
111,26,2,0,1,0,0,0,0
475,26,4,0,1,0,0,0,0
344,26,2,0,1,0,0,0,0
105,26,2,0,1,0,0,0,0
155,26,2,0,1,0,0,0,0
94,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
459,26,4,0,1,0,0,0,0
394,26,2,0,1,0,0,0,0
326,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
277,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
260,26,2,0,1,0,0,0,0
286,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,1,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
232,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
369,26,2,0,1,0,0,0,0
350,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
70,26,2,0,1,0,0,0,0
116,26,2,0,1,0,0,0,0
494,26,3,0,1,0,0,0,0
24,26,2,0,1,0,0,0,0
467,26,2,0,1,0,0,0,0
278,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
496,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
260,26,2,0,1,0,0,0,0
308,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
478,26,2,0,1,0,0,0,0
440,26,2,0,1,0,0,0,0
344,26,3,0,1,0,0,0,0
416,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
94,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
370,26,2,0,1,0,0,0,0
56,26,3,0,1,0,0,0,0
393,26,2,0,1,0,0,0,0
442,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
94,26,2,0,1,0,0,0,0
500,26,4,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
163,26,3,0,1,0,0,0,0
109,26,4,0,1,0,0,0,0
241,26,2,0,1,0,0,0,0
459,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
246,26,2,0,1,0,0,0,0
93,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
443,26,3,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
230,26,2,0,1,0,0,0,0
123,26,2,0,1,0,0,0,0
500,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
209,26,2,0,1,0,0,0,0
112,26,2,0,1,0,0,0,0
105,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
86,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
220,26,3,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
213,26,2,0,1,0,0,0,0
96,26,3,0,1,0,0,0,0
342,26,2,0,1,0,0,0,0
220,26,2,0,1,0,0,0,0
62,26,2,0,1,0,0,0,0
246,26,2,0,1,0,0,0,0
56,26,2,0,1,0,0,0,0
86,26,2,0,1,0,0,0,0
344,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
94,26,3,0,1,0,0,0,0
494,26,2,0,1,0,0,0,0
500,26,2,0,1,0,0,0,0
333,26,2,0,1,0,0,0,0
